customer_id,gender,age_group,membership_type,preferred_sport,city
21950,Male,36-45,Basic,Squash,Mumbai
21951,Female,36-45,Basic,Tennis,Mulund
21952,Male,46+,Basic,Badminton,Mumbai
21953,Female,26-35,Premium,Squash,Mulund
21954,Male,26-35,Basic,Squash,Powai
21955,Male,18-25,Basic,Padel,Kalyan
21956,Male,18-25,Premium,Pickleball,Dombivli
21957,Male,36-45,Basic,Table Tennis,Mulund
21958,Female,18-25,Premium,Padel,Dombivli
21959,Male,36-45,Basic,Pickleball,Navi Mumbai
21960,Male,18-25,Basic,Squash,Kalyan
21961,Male,46+,Premium,Pickleball,Kalyan
21962,Female,26-35,Basic,Pickleball,Thane
21963,Female,46+,Basic,Badminton,Powai
21964,Male,18-25,Basic,Padel,Kalyan
21965,Female,36-45,Basic,Pickleball,Navi Mumbai
21966,Male,26-35,Basic,Squash,Thane
21967,Female,26-35,Basic,Squash,Mulund
21968,Female,26-35,Premium,Table Tennis,Mulund
21969,Male,46+,Basic,Tennis,Dombivli
21970,Male,46+,Premium,Padel,Mumbai
21971,Female,36-45,Basic,Table Tennis,Navi Mumbai
21972,Male,26-35,Basic,Pickleball,Navi Mumbai
21973,Male,26-35,Basic,Table Tennis,Mumbai
21974,Female,18-25,Basic,Tennis,Mumbai
21975,Male,46+,Basic,Table Tennis,Mulund
21976,Female,46+,Basic,Squash,Mulund
21977,Male,36-45,Basic,Squash,Kalyan
21978,Male,46+,Basic,Tennis,Mulund
21979,Female,46+,Basic,Tennis,Powai
21980,Male,36-45,Basic,Tennis,Thane
21981,Male,26-35,Basic,Tennis,Kalyan
21982,Male,26-35,Basic,Padel,Kalyan
21983,Male,36-45,Basic,Pickleball,Kalyan
21984,Male,18-25,Basic,Badminton,Powai
21985,Male,18-25,Basic,Table Tennis,Mulund
21986,Female,26-35,Basic,Pickleball,Mumbai
21987,Male,46+,Basic,Squash,Powai
21988,Male,46+,Basic,Padel,Mumbai
21989,Female,18-25,Basic,Pickleball,Kalyan
21990,Female,46+,Basic,Pickleball,Kalyan
21991,Male,26-35,Basic,Squash,Mumbai
21992,Male,46+,Basic,Tennis,Mumbai
21993,Female,26-35,Basic,Pickleball,Kalyan
21994,Male,18-25,Basic,Tennis,Thane
21995,Male,26-35,Basic,Padel,Powai
21996,Male,36-45,Basic,Squash,Dombivli
21997,Female,26-35,Basic,Table Tennis,Dombivli
21998,Male,26-35,Basic,Pickleball,Navi Mumbai
21999,Male,18-25,Premium,Tennis,Powai
22000,Male,18-25,Premium,Tennis,Mumbai
22001,Female,36-45,Basic,Tennis,Mulund
22002,Female,36-45,Basic,Pickleball,Navi Mumbai
22003,Male,26-35,Premium,Pickleball,Powai
22004,Female,36-45,Premium,Tennis,Mumbai
22005,Male,18-25,Premium,Tennis,Dombivli
22006,Female,36-45,Premium,Squash,Navi Mumbai
22007,Female,26-35,Basic,Squash,Thane
22008,Male,18-25,Premium,Badminton,Mumbai
22009,Female,26-35,Basic,Pickleball,Kalyan
22010,Female,46+,Basic,Tennis,Kalyan
22011,Male,36-45,Basic,Tennis,Powai
22012,Male,46+,Basic,Tennis,Mumbai
22013,Male,18-25,Basic,Squash,Mumbai
22014,Male,18-25,Premium,Padel,Powai
22015,Female,18-25,Premium,Squash,Kalyan
22016,Male,18-25,Premium,Table Tennis,Mumbai
22017,Female,46+,Premium,Padel,Mulund
22018,Male,26-35,Basic,Pickleball,Kalyan
22019,Male,36-45,Premium,Padel,Kalyan
22020,Male,18-25,Basic,Badminton,Powai
22021,Male,26-35,Basic,Pickleball,Dombivli
22022,Female,26-35,Basic,Tennis,Kalyan
22023,Female,46+,Basic,Padel,Thane
22024,Female,36-45,Premium,Padel,Powai
22025,Female,26-35,Basic,Badminton,Thane
22026,Male,18-25,Basic,Badminton,Kalyan
22027,Male,18-25,Premium,Tennis,Thane
22028,Male,36-45,Basic,Badminton,Navi Mumbai
22029,Male,18-25,Basic,Padel,Powai
22030,Female,36-45,Basic,Tennis,Mumbai
22031,Male,18-25,Basic,Padel,Powai
22032,Female,26-35,Basic,Pickleball,Navi Mumbai
22033,Male,46+,Basic,Badminton,Dombivli
22034,Female,46+,Premium,Tennis,Mumbai
22035,Male,26-35,Basic,Padel,Mulund
22036,Male,18-25,Basic,Padel,Navi Mumbai
22037,Female,18-25,Basic,Tennis,Dombivli
22038,Male,36-45,Basic,Padel,Navi Mumbai
22039,Male,46+,Basic,Tennis,Mumbai
22040,Male,36-45,Premium,Badminton,Navi Mumbai
22041,Male,18-25,Basic,Badminton,Kalyan
22042,Male,26-35,Basic,Tennis,Dombivli
22043,Male,26-35,Elite,Pickleball,Thane
22044,Male,46+,Premium,Padel,Kalyan
22045,Female,46+,Premium,Tennis,Dombivli
22046,Male,46+,Premium,Pickleball,Dombivli
22047,Male,46+,Basic,Squash,Kalyan
22048,Male,18-25,Premium,Padel,Mumbai
22049,Male,18-25,Premium,Badminton,Mulund
22050,Male,18-25,Premium,Badminton,Mumbai
22051,Female,26-35,Basic,Squash,Dombivli
22052,Female,46+,Basic,Padel,Thane
22053,Male,46+,Basic,Tennis,Navi Mumbai
22054,Female,36-45,Basic,Badminton,Powai
22055,Male,46+,Basic,Squash,Thane
22056,Female,46+,Basic,Table Tennis,Thane
22057,Female,26-35,Premium,Squash,Mulund
22058,Male,46+,Basic,Tennis,Dombivli
22059,Male,46+,Premium,Tennis,Mumbai
22060,Male,26-35,Basic,Badminton,Dombivli
22061,Male,46+,Elite,Pickleball,Dombivli
22062,Female,18-25,Basic,Tennis,Mumbai
22063,Male,36-45,Premium,Pickleball,Thane
22064,Female,18-25,Basic,Table Tennis,Mulund
22065,Male,46+,Basic,Tennis,Navi Mumbai
22066,Female,36-45,Basic,Tennis,Kalyan
22067,Female,26-35,Premium,Padel,Kalyan
22068,Male,46+,Elite,Pickleball,Navi Mumbai
22069,Female,46+,Basic,Tennis,Mulund
22070,Male,18-25,Basic,Padel,Powai
22071,Male,26-35,Basic,Pickleball,Thane
22072,Male,36-45,Basic,Table Tennis,Thane
22073,Male,36-45,Premium,Squash,Navi Mumbai
22074,Male,26-35,Basic,Tennis,Dombivli
22075,Male,36-45,Basic,Pickleball,Kalyan
22076,Female,26-35,Premium,Tennis,Thane
22077,Female,26-35,Basic,Padel,Navi Mumbai
22078,Female,46+,Premium,Table Tennis,Navi Mumbai
22079,Male,26-35,Premium,Squash,Powai
22080,Male,36-45,Elite,Table Tennis,Navi Mumbai
22081,Male,26-35,Basic,Padel,Navi Mumbai
22082,Male,18-25,Basic,Badminton,Mulund
22083,Male,18-25,Basic,Tennis,Navi Mumbai
22084,Male,18-25,Basic,Squash,Dombivli
22085,Female,46+,Premium,Padel,Mumbai
22086,Female,18-25,Basic,Padel,Thane
22087,Male,36-45,Basic,Padel,Mulund
22088,Male,46+,Premium,Badminton,Powai
22089,Female,18-25,Basic,Table Tennis,Thane
22090,Female,26-35,Premium,Badminton,Mulund
22091,Female,26-35,Basic,Badminton,Mulund
22092,Male,18-25,Basic,Pickleball,Navi Mumbai
22093,Female,36-45,Basic,Tennis,Thane
22094,Male,26-35,Basic,Badminton,Dombivli
22095,Male,18-25,Basic,Badminton,Powai
22096,Female,46+,Premium,Padel,Mumbai
22097,Male,18-25,Basic,Tennis,Thane
22098,Male,18-25,Premium,Table Tennis,Mulund
22099,Male,46+,Basic,Table Tennis,Kalyan
22100,Female,36-45,Basic,Padel,Mumbai
22101,Male,46+,Basic,Padel,Powai
22102,Male,46+,Basic,Padel,Mulund
22103,Female,18-25,Basic,Table Tennis,Mulund
22104,Female,18-25,Basic,Table Tennis,Mulund
22105,Female,26-35,Basic,Table Tennis,Thane
22106,Female,18-25,Elite,Table Tennis,Mumbai
22107,Male,36-45,Basic,Squash,Kalyan
22108,Female,26-35,Basic,Table Tennis,Dombivli
22109,Male,36-45,Basic,Padel,Mulund
22110,Female,46+,Basic,Tennis,Thane
22111,Female,26-35,Premium,Pickleball,Navi Mumbai
22112,Male,18-25,Basic,Pickleball,Thane
22113,Male,18-25,Basic,Tennis,Powai
22114,Female,46+,Basic,Padel,Powai
22115,Female,36-45,Basic,Squash,Mulund
22116,Female,46+,Basic,Badminton,Kalyan
22117,Male,46+,Basic,Tennis,Dombivli
22118,Male,26-35,Basic,Squash,Kalyan
22119,Male,46+,Basic,Badminton,Kalyan
22120,Male,26-35,Basic,Padel,Dombivli
22121,Female,36-45,Basic,Badminton,Dombivli
22122,Male,18-25,Basic,Padel,Kalyan
22123,Female,46+,Premium,Squash,Kalyan
22124,Male,46+,Basic,Squash,Mulund
22125,Male,18-25,Basic,Tennis,Dombivli
22126,Male,36-45,Basic,Pickleball,Navi Mumbai
22127,Female,46+,Basic,Tennis,Navi Mumbai
22128,Male,26-35,Basic,Badminton,Kalyan
22129,Male,18-25,Basic,Table Tennis,Navi Mumbai
22130,Male,26-35,Elite,Pickleball,Dombivli
22131,Female,18-25,Basic,Pickleball,Mulund
22132,Male,18-25,Premium,Padel,Navi Mumbai
22133,Male,36-45,Premium,Table Tennis,Mulund
22134,Male,36-45,Elite,Pickleball,Kalyan
22135,Female,36-45,Premium,Table Tennis,Mumbai
22136,Male,36-45,Basic,Badminton,Thane
22137,Female,36-45,Premium,Pickleball,Mumbai
22138,Male,36-45,Basic,Table Tennis,Thane
22139,Male,46+,Basic,Table Tennis,Powai
22140,Male,18-25,Basic,Squash,Mumbai
22141,Female,36-45,Basic,Padel,Navi Mumbai
22142,Female,36-45,Premium,Squash,Powai
22143,Female,36-45,Basic,Pickleball,Dombivli
22144,Female,46+,Basic,Padel,Navi Mumbai
22145,Male,18-25,Premium,Table Tennis,Powai
22146,Female,26-35,Basic,Padel,Mulund
22147,Male,18-25,Basic,Padel,Powai
22148,Male,46+,Basic,Squash,Powai
22149,Female,18-25,Basic,Badminton,Navi Mumbai
22150,Male,18-25,Premium,Tennis,Mulund
22151,Female,46+,Basic,Pickleball,Mumbai
22152,Male,46+,Premium,Pickleball,Thane
22153,Male,26-35,Basic,Squash,Thane
22154,Female,26-35,Elite,Badminton,Kalyan
22155,Male,36-45,Premium,Badminton,Powai
22156,Male,36-45,Premium,Tennis,Powai
22157,Female,18-25,Basic,Padel,Mumbai
22158,Male,46+,Basic,Badminton,Dombivli
22159,Male,26-35,Basic,Tennis,Powai
22160,Female,18-25,Basic,Squash,Navi Mumbai
22161,Female,36-45,Premium,Padel,Thane
22162,Male,26-35,Premium,Tennis,Mulund
22163,Male,26-35,Basic,Tennis,Thane
22164,Female,26-35,Basic,Pickleball,Kalyan
22165,Female,36-45,Elite,Tennis,Dombivli
22166,Male,36-45,Basic,Pickleball,Mumbai
22167,Female,46+,Basic,Padel,Powai
22168,Female,18-25,Basic,Tennis,Thane
22169,Female,36-45,Basic,Table Tennis,Mumbai
22170,Female,26-35,Basic,Tennis,Mulund
22171,Male,46+,Basic,Padel,Mulund
22172,Male,36-45,Elite,Pickleball,Mulund
22173,Male,36-45,Basic,Padel,Navi Mumbai
22174,Male,26-35,Basic,Padel,Kalyan
22175,Male,46+,Basic,Tennis,Kalyan
22176,Male,26-35,Basic,Padel,Powai
22177,Male,36-45,Premium,Squash,Mumbai
22178,Male,46+,Basic,Badminton,Kalyan
22179,Male,36-45,Basic,Pickleball,Powai
22180,Male,18-25,Basic,Tennis,Dombivli
22181,Female,36-45,Basic,Squash,Mulund
22182,Male,46+,Basic,Badminton,Mulund
22183,Male,18-25,Basic,Pickleball,Dombivli
22184,Male,18-25,Basic,Pickleball,Powai
22185,Female,18-25,Premium,Badminton,Dombivli
22186,Female,26-35,Basic,Squash,Powai
22187,Male,46+,Basic,Squash,Navi Mumbai
22188,Male,36-45,Basic,Table Tennis,Thane
22189,Female,18-25,Basic,Padel,Powai
22190,Male,18-25,Basic,Pickleball,Thane
22191,Male,46+,Premium,Squash,Dombivli
22192,Male,36-45,Premium,Tennis,Dombivli
22193,Male,18-25,Basic,Pickleball,Mulund
22194,Male,18-25,Premium,Table Tennis,Navi Mumbai
22195,Male,18-25,Basic,Table Tennis,Dombivli
22196,Male,18-25,Premium,Pickleball,Kalyan
22197,Male,18-25,Basic,Pickleball,Thane
22198,Male,46+,Basic,Pickleball,Mulund
22199,Male,18-25,Basic,Tennis,Kalyan
22200,Female,26-35,Basic,Squash,Thane
22201,Male,26-35,Premium,Padel,Powai
22202,Male,36-45,Basic,Pickleball,Kalyan
22203,Male,18-25,Basic,Table Tennis,Navi Mumbai
22204,Male,36-45,Basic,Badminton,Dombivli
22205,Male,18-25,Basic,Padel,Mumbai
22206,Female,18-25,Basic,Tennis,Mumbai
22207,Male,18-25,Premium,Tennis,Thane
22208,Female,26-35,Basic,Tennis,Thane
22209,Male,36-45,Basic,Padel,Mumbai
22210,Female,46+,Basic,Table Tennis,Thane
22211,Female,26-35,Basic,Table Tennis,Dombivli
22212,Female,18-25,Basic,Padel,Powai
22213,Male,46+,Basic,Table Tennis,Dombivli
22214,Female,18-25,Basic,Pickleball,Navi Mumbai
22215,Male,46+,Basic,Squash,Mumbai
22216,Male,26-35,Basic,Badminton,Mulund
22217,Male,36-45,Premium,Squash,Mulund
22218,Female,18-25,Basic,Table Tennis,Mumbai
22219,Male,36-45,Premium,Squash,Kalyan
22220,Male,18-25,Basic,Tennis,Dombivli
22221,Female,26-35,Premium,Pickleball,Mumbai
22222,Female,26-35,Basic,Table Tennis,Thane
22223,Male,18-25,Basic,Badminton,Mumbai
22224,Female,26-35,Basic,Padel,Mumbai
22225,Female,26-35,Basic,Badminton,Thane
22226,Male,36-45,Basic,Tennis,Powai
22227,Female,18-25,Basic,Tennis,Mulund
22228,Male,36-45,Premium,Padel,Navi Mumbai
22229,Female,26-35,Basic,Tennis,Kalyan
22230,Female,36-45,Basic,Tennis,Mumbai
22231,Male,36-45,Elite,Squash,Navi Mumbai
22232,Male,18-25,Basic,Squash,Thane
22233,Female,46+,Basic,Tennis,Mumbai
22234,Male,36-45,Basic,Padel,Thane
22235,Male,26-35,Elite,Table Tennis,Thane
22236,Male,36-45,Premium,Badminton,Dombivli
22237,Female,36-45,Basic,Padel,Kalyan
22238,Male,18-25,Premium,Padel,Thane
22239,Male,46+,Basic,Table Tennis,Kalyan
22240,Female,18-25,Basic,Tennis,Mumbai
22241,Male,36-45,Basic,Padel,Powai
22242,Male,26-35,Premium,Pickleball,Mumbai
22243,Female,36-45,Basic,Badminton,Thane
22244,Male,46+,Premium,Squash,Mulund
22245,Female,36-45,Basic,Table Tennis,Mulund
22246,Male,46+,Basic,Squash,Navi Mumbai
22247,Male,36-45,Basic,Padel,Thane
22248,Male,46+,Basic,Tennis,Navi Mumbai
22249,Male,46+,Premium,Pickleball,Powai
22250,Female,36-45,Elite,Badminton,Mulund
22251,Male,26-35,Basic,Squash,Mulund
22252,Male,18-25,Basic,Pickleball,Thane
22253,Male,18-25,Basic,Tennis,Thane
22254,Male,46+,Elite,Pickleball,Dombivli
22255,Male,46+,Premium,Padel,Thane
22256,Male,46+,Premium,Squash,Powai
22257,Male,46+,Basic,Squash,Navi Mumbai
22258,Male,18-25,Basic,Badminton,Dombivli
22259,Male,46+,Basic,Tennis,Mulund
22260,Male,18-25,Premium,Padel,Thane
22261,Female,18-25,Basic,Tennis,Kalyan
22262,Female,36-45,Premium,Padel,Kalyan
22263,Male,18-25,Premium,Pickleball,Kalyan
22264,Female,36-45,Basic,Pickleball,Kalyan
22265,Female,46+,Basic,Squash,Mulund
22266,Male,36-45,Basic,Table Tennis,Navi Mumbai
22267,Male,26-35,Basic,Badminton,Kalyan
22268,Male,46+,Basic,Pickleball,Kalyan
22269,Male,46+,Basic,Padel,Thane
22270,Male,46+,Premium,Padel,Powai
22271,Female,36-45,Basic,Tennis,Powai
22272,Female,36-45,Basic,Padel,Mulund
22273,Female,36-45,Basic,Table Tennis,Dombivli
22274,Female,26-35,Premium,Table Tennis,Dombivli
22275,Male,46+,Premium,Pickleball,Thane
22276,Male,18-25,Basic,Squash,Dombivli
22277,Male,46+,Basic,Badminton,Powai
22278,Male,46+,Basic,Table Tennis,Kalyan
22279,Female,36-45,Premium,Squash,Mulund
22280,Female,36-45,Basic,Tennis,Mumbai
22281,Male,36-45,Basic,Tennis,Powai
22282,Male,26-35,Premium,Table Tennis,Powai
22283,Male,36-45,Basic,Squash,Powai
22284,Male,46+,Basic,Tennis,Mulund
22285,Male,26-35,Basic,Badminton,Mumbai
22286,Female,18-25,Premium,Table Tennis,Powai
22287,Male,46+,Basic,Badminton,Dombivli
22288,Male,36-45,Premium,Pickleball,Thane
22289,Male,26-35,Premium,Table Tennis,Mumbai
22290,Female,18-25,Basic,Padel,Navi Mumbai
22291,Male,18-25,Basic,Tennis,Thane
22292,Female,18-25,Basic,Table Tennis,Navi Mumbai
22293,Female,36-45,Premium,Tennis,Thane
22294,Male,26-35,Basic,Tennis,Kalyan
22295,Female,46+,Basic,Table Tennis,Mumbai
22296,Female,46+,Premium,Squash,Thane
22297,Male,36-45,Premium,Pickleball,Mumbai
22298,Male,26-35,Elite,Badminton,Mulund
22299,Female,46+,Premium,Squash,Thane
22300,Male,18-25,Basic,Pickleball,Mumbai
22301,Male,36-45,Basic,Squash,Powai
22302,Male,46+,Basic,Tennis,Powai
22303,Male,46+,Basic,Tennis,Dombivli
22304,Male,36-45,Basic,Badminton,Mumbai
22305,Female,18-25,Premium,Table Tennis,Dombivli
22306,Female,26-35,Basic,Pickleball,Dombivli
22307,Female,18-25,Basic,Padel,Powai
22308,Female,46+,Basic,Squash,Navi Mumbai
22309,Male,36-45,Basic,Padel,Mulund
22310,Male,46+,Basic,Tennis,Mumbai
22311,Female,46+,Basic,Squash,Powai
22312,Female,46+,Premium,Padel,Thane
22313,Male,46+,Basic,Tennis,Thane
22314,Female,36-45,Basic,Pickleball,Powai
22315,Female,18-25,Basic,Table Tennis,Dombivli
22316,Male,46+,Basic,Tennis,Mulund
22317,Male,26-35,Basic,Pickleball,Mumbai
22318,Male,26-35,Premium,Pickleball,Navi Mumbai
22319,Male,46+,Premium,Padel,Dombivli
22320,Male,46+,Basic,Table Tennis,Mumbai
22321,Male,18-25,Basic,Pickleball,Kalyan
22322,Male,18-25,Basic,Table Tennis,Thane
22323,Female,18-25,Premium,Tennis,Powai
22324,Female,26-35,Basic,Pickleball,Mumbai
22325,Female,26-35,Elite,Padel,Navi Mumbai
22326,Male,26-35,Basic,Table Tennis,Navi Mumbai
22327,Female,26-35,Basic,Table Tennis,Thane
22328,Female,18-25,Basic,Table Tennis,Navi Mumbai
22329,Male,36-45,Basic,Pickleball,Kalyan
22330,Male,18-25,Basic,Pickleball,Navi Mumbai
22331,Male,36-45,Basic,Table Tennis,Powai
22332,Female,26-35,Basic,Pickleball,Navi Mumbai
22333,Male,18-25,Elite,Pickleball,Mulund
22334,Female,46+,Basic,Pickleball,Dombivli
22335,Male,46+,Premium,Pickleball,Dombivli
22336,Male,18-25,Basic,Pickleball,Navi Mumbai
22337,Female,46+,Elite,Padel,Kalyan
22338,Male,36-45,Basic,Table Tennis,Thane
22339,Female,36-45,Basic,Squash,Thane
22340,Male,18-25,Basic,Padel,Mumbai
22341,Female,26-35,Basic,Table Tennis,Mumbai
22342,Male,36-45,Basic,Padel,Thane
22343,Male,46+,Premium,Tennis,Kalyan
22344,Male,18-25,Basic,Table Tennis,Navi Mumbai
22345,Female,26-35,Basic,Table Tennis,Kalyan
22346,Male,46+,Basic,Tennis,Kalyan
22347,Male,18-25,Premium,Tennis,Kalyan
22348,Male,46+,Basic,Tennis,Powai
22349,Male,18-25,Premium,Squash,Dombivli
22350,Female,36-45,Basic,Tennis,Mumbai
22351,Male,18-25,Premium,Table Tennis,Dombivli
22352,Male,46+,Basic,Tennis,Powai
22353,Male,26-35,Basic,Padel,Mumbai
22354,Male,36-45,Premium,Badminton,Thane
22355,Male,46+,Basic,Badminton,Thane
22356,Female,26-35,Basic,Pickleball,Navi Mumbai
22357,Female,26-35,Basic,Squash,Thane
22358,Male,18-25,Basic,Badminton,Navi Mumbai
22359,Male,18-25,Basic,Tennis,Dombivli
22360,Male,26-35,Basic,Squash,Powai
22361,Female,46+,Basic,Table Tennis,Powai
22362,Male,26-35,Basic,Pickleball,Kalyan
22363,Female,46+,Basic,Badminton,Mumbai
22364,Male,26-35,Basic,Squash,Dombivli
22365,Female,46+,Basic,Pickleball,Thane
22366,Female,46+,Basic,Table Tennis,Mumbai
22367,Male,26-35,Basic,Table Tennis,Mumbai
22368,Female,46+,Premium,Squash,Thane
22369,Male,36-45,Basic,Squash,Navi Mumbai
22370,Male,46+,Premium,Squash,Navi Mumbai
22371,Male,18-25,Basic,Tennis,Dombivli
22372,Male,36-45,Basic,Squash,Mumbai
22373,Female,36-45,Basic,Tennis,Powai
22374,Male,18-25,Premium,Squash,Mumbai
22375,Male,46+,Premium,Badminton,Navi Mumbai
22376,Female,36-45,Basic,Padel,Navi Mumbai
22377,Male,36-45,Basic,Squash,Thane
22378,Male,26-35,Premium,Badminton,Navi Mumbai
22379,Male,18-25,Premium,Badminton,Powai
22380,Male,18-25,Premium,Squash,Kalyan
22381,Female,46+,Basic,Badminton,Thane
22382,Female,36-45,Basic,Pickleball,Dombivli
22383,Male,18-25,Premium,Table Tennis,Navi Mumbai
22384,Male,46+,Basic,Table Tennis,Powai
22385,Female,18-25,Basic,Table Tennis,Powai
22386,Male,36-45,Premium,Table Tennis,Powai
22387,Female,18-25,Basic,Pickleball,Navi Mumbai
22388,Male,36-45,Basic,Padel,Mulund
22389,Male,46+,Premium,Squash,Navi Mumbai
22390,Male,36-45,Basic,Badminton,Dombivli
22391,Female,46+,Basic,Pickleball,Thane
22392,Female,26-35,Basic,Pickleball,Thane
22393,Female,46+,Basic,Badminton,Navi Mumbai
22394,Male,18-25,Basic,Padel,Powai
22395,Male,18-25,Basic,Padel,Mumbai
22396,Female,36-45,Basic,Tennis,Navi Mumbai
22397,Male,36-45,Basic,Squash,Mulund
22398,Male,46+,Basic,Table Tennis,Thane
22399,Male,26-35,Basic,Padel,Mumbai
22400,Male,36-45,Basic,Table Tennis,Powai
22401,Female,46+,Premium,Badminton,Powai
22402,Female,46+,Elite,Badminton,Dombivli
22403,Male,36-45,Basic,Squash,Mumbai
22404,Female,26-35,Basic,Squash,Kalyan
22405,Female,46+,Basic,Padel,Mulund
22406,Male,26-35,Basic,Pickleball,Navi Mumbai
22407,Male,46+,Elite,Squash,Powai
22408,Male,46+,Basic,Badminton,Navi Mumbai
22409,Female,36-45,Premium,Tennis,Dombivli
22410,Male,46+,Basic,Pickleball,Kalyan
22411,Male,36-45,Basic,Padel,Mumbai
22412,Female,26-35,Basic,Padel,Mulund
22413,Female,26-35,Premium,Table Tennis,Mulund
22414,Female,36-45,Elite,Padel,Kalyan
22415,Male,36-45,Basic,Tennis,Kalyan
22416,Male,36-45,Basic,Squash,Mumbai
22417,Male,46+,Premium,Table Tennis,Powai
22418,Female,36-45,Basic,Tennis,Navi Mumbai
22419,Female,18-25,Premium,Pickleball,Navi Mumbai
22420,Female,18-25,Basic,Tennis,Mulund
22421,Male,36-45,Basic,Table Tennis,Dombivli
22422,Female,46+,Basic,Badminton,Mumbai
22423,Male,18-25,Basic,Badminton,Powai
22424,Female,36-45,Premium,Table Tennis,Mulund
22425,Female,26-35,Basic,Pickleball,Mulund
22426,Male,26-35,Basic,Table Tennis,Kalyan
22427,Male,18-25,Basic,Tennis,Powai
22428,Female,26-35,Premium,Squash,Mumbai
22429,Male,36-45,Basic,Pickleball,Dombivli
22430,Male,46+,Basic,Squash,Thane
22431,Female,26-35,Basic,Pickleball,Kalyan
22432,Female,18-25,Basic,Padel,Mumbai
22433,Female,26-35,Basic,Squash,Dombivli
22434,Female,46+,Basic,Tennis,Mulund
22435,Male,46+,Basic,Table Tennis,Thane
22436,Male,46+,Elite,Tennis,Powai
22437,Male,46+,Basic,Pickleball,Mulund
22438,Male,46+,Basic,Pickleball,Mulund
22439,Female,46+,Basic,Badminton,Dombivli
22440,Male,26-35,Elite,Pickleball,Kalyan
22441,Female,36-45,Basic,Table Tennis,Powai
22442,Male,18-25,Basic,Squash,Thane
22443,Female,26-35,Basic,Padel,Thane
22444,Female,46+,Basic,Padel,Mumbai
22445,Male,26-35,Basic,Squash,Powai
22446,Male,46+,Basic,Tennis,Powai
22447,Male,46+,Basic,Squash,Powai
22448,Male,26-35,Basic,Squash,Kalyan
22449,Male,46+,Basic,Padel,Mumbai
22450,Female,18-25,Basic,Badminton,Powai
22451,Male,36-45,Basic,Pickleball,Kalyan
22452,Female,18-25,Basic,Squash,Mulund
22453,Female,46+,Basic,Table Tennis,Powai
22454,Female,46+,Premium,Table Tennis,Kalyan
22455,Male,36-45,Basic,Tennis,Navi Mumbai
22456,Female,18-25,Premium,Table Tennis,Dombivli
22457,Female,46+,Premium,Squash,Kalyan
22458,Female,46+,Elite,Badminton,Dombivli
22459,Female,26-35,Premium,Badminton,Kalyan
22460,Female,36-45,Basic,Badminton,Mulund
22461,Male,46+,Basic,Table Tennis,Dombivli
22462,Female,36-45,Basic,Table Tennis,Navi Mumbai
22463,Male,18-25,Premium,Squash,Navi Mumbai
22464,Female,36-45,Premium,Pickleball,Thane
22465,Female,26-35,Basic,Table Tennis,Mulund
22466,Female,36-45,Basic,Squash,Kalyan
22467,Male,26-35,Basic,Pickleball,Navi Mumbai
22468,Male,26-35,Basic,Squash,Thane
