inventory_id,store_id,product_id,current_stock,reorder_level,lead_time_days,stock_status
13956,1,1147,62,30,8,Healthy
13957,2,1092,1,25,15,Low Stock
13958,3,1131,72,30,8,Healthy
13959,5,1096,60,30,12,Healthy
13960,3,1114,88,30,6,Healthy
13961,6,1065,56,30,4,Healthy
13962,1,1059,58,30,3,Healthy
13963,5,1015,102,30,4,Healthy
13964,3,1093,107,30,5,Healthy
13965,5,1006,107,30,8,Healthy
13966,2,1097,92,30,12,Healthy
13967,1,1132,59,30,6,Healthy
13968,5,1001,150,30,3,Healthy
13969,3,1017,55,30,3,Healthy
13970,2,1100,75,30,9,Healthy
13971,5,1050,125,30,12,Healthy
13972,1,1122,64,30,15,Healthy
13973,2,1135,292,50,13,Overstock
13974,1,1108,487,50,11,Overstock
13975,6,1044,93,30,5,Healthy
13976,4,1038,99,30,7,Healthy
13977,4,1004,87,30,12,Healthy
13978,4,1042,57,30,10,Healthy
13979,2,1081,62,30,5,Healthy
13980,3,1109,93,30,15,Healthy
13981,4,1120,55,30,3,Healthy
13982,5,1018,80,30,11,Healthy
13983,4,1018,144,30,11,Healthy
13984,3,1035,420,50,4,Overstock
13985,3,1050,61,30,7,Healthy
13986,1,1121,120,30,5,Healthy
13987,6,1134,71,30,11,Healthy
13988,2,1143,122,30,13,Healthy
13989,4,1010,58,30,10,Healthy
13990,6,1035,94,30,9,Healthy
13991,3,1102,57,30,11,Healthy
13992,6,1113,223,50,3,Overstock
13993,1,1144,72,30,6,Healthy
13994,6,1017,15,25,13,Low Stock
13995,4,1055,57,30,11,Healthy
13996,6,1083,13,25,11,Low Stock
13997,6,1134,16,25,7,Low Stock
13998,2,1049,66,30,4,Healthy
13999,4,1052,85,30,13,Healthy
14000,4,1098,114,30,13,Healthy
14001,1,1015,53,30,13,Healthy
14002,2,1124,270,50,11,Overstock
14003,3,1125,51,30,15,Healthy
14004,5,1012,95,30,11,Healthy
14005,5,1145,102,30,5,Healthy
14006,4,1103,16,25,13,Low Stock
14007,3,1095,123,30,4,Healthy
14008,1,1146,77,30,4,Healthy
14009,5,1121,59,30,6,Healthy
14010,4,1089,133,30,13,Healthy
14011,2,1083,82,30,10,Healthy
14012,6,1006,103,30,8,Healthy
14013,4,1124,5,25,13,Low Stock
14014,3,1143,116,30,10,Healthy
14015,2,1085,375,50,3,Overstock
14016,5,1103,450,50,8,Overstock
14017,2,1109,124,30,5,Healthy
14018,5,1002,66,30,13,Healthy
14019,1,1120,217,50,6,Overstock
14020,4,1036,204,50,8,Overstock
14021,3,1134,128,30,7,Healthy
14022,4,1022,10,25,15,Low Stock
14023,5,1111,129,30,7,Healthy
14024,3,1067,353,50,12,Overstock
14025,2,1136,76,30,7,Healthy
14026,5,1087,18,25,4,Low Stock
14027,4,1131,92,30,13,Healthy
14028,3,1072,96,30,13,Healthy
14029,6,1012,85,30,15,Healthy
14030,1,1101,246,50,15,Overstock
14031,4,1106,11,25,15,Low Stock
14032,5,1073,6,25,7,Low Stock
14033,3,1113,7,25,3,Low Stock
14034,2,1100,149,30,7,Healthy
14035,6,1021,125,30,3,Healthy
14036,6,1052,117,30,8,Healthy
14037,1,1058,50,30,6,Healthy
14038,6,1060,78,30,8,Healthy
14039,6,1044,97,30,8,Healthy
14040,1,1144,127,30,14,Healthy
14041,3,1099,93,30,3,Healthy
14042,2,1033,442,50,5,Overstock
14043,5,1105,145,30,4,Healthy
14044,5,1008,110,30,15,Healthy
14045,5,1094,132,30,6,Healthy
14046,5,1126,423,50,3,Overstock
14047,6,1048,72,30,10,Healthy
14048,5,1056,112,30,14,Healthy
14049,3,1102,143,30,15,Healthy
14050,5,1016,101,30,6,Healthy
14051,4,1114,145,30,7,Healthy
14052,6,1093,102,30,12,Healthy
14053,5,1143,69,30,14,Healthy
14054,2,1132,13,25,10,Low Stock
14055,5,1094,55,30,9,Healthy
14056,6,1123,66,30,10,Healthy
14057,3,1150,137,30,12,Healthy
14058,2,1008,138,30,3,Healthy
14059,2,1048,142,30,12,Healthy
14060,2,1125,102,30,7,Healthy
14061,4,1001,121,30,4,Healthy
14062,5,1038,453,50,14,Overstock
14063,6,1032,57,30,11,Healthy
14064,2,1068,398,50,10,Overstock
14065,6,1113,463,50,3,Overstock
14066,5,1048,0,25,10,Low Stock
14067,1,1085,204,50,7,Overstock
14068,6,1025,111,30,5,Healthy
14069,4,1133,101,30,11,Healthy
14070,6,1030,121,30,12,Healthy
14071,1,1040,7,25,10,Low Stock
14072,6,1119,133,30,8,Healthy
14073,3,1052,75,30,15,Healthy
14074,4,1131,93,30,8,Healthy
14075,2,1098,111,30,12,Healthy
14076,4,1017,53,30,11,Healthy
14077,2,1130,51,30,11,Healthy
14078,2,1128,82,30,7,Healthy
14079,2,1009,67,30,9,Healthy
14080,5,1102,83,30,4,Healthy
14081,1,1150,492,50,6,Overstock
14082,3,1071,73,30,9,Healthy
14083,6,1054,84,30,12,Healthy
14084,3,1022,79,30,5,Healthy
14085,2,1098,121,30,13,Healthy
14086,1,1026,140,30,14,Healthy
14087,3,1144,79,30,8,Healthy
14088,5,1099,122,30,3,Healthy
14089,4,1145,123,30,4,Healthy
14090,4,1012,144,30,9,Healthy
14091,4,1129,86,30,15,Healthy
14092,3,1145,5,25,9,Low Stock
14093,4,1004,51,30,15,Healthy
14094,3,1093,137,30,6,Healthy
14095,3,1010,13,25,10,Low Stock
14096,4,1040,69,30,14,Healthy
14097,6,1072,20,25,6,Low Stock
14098,1,1034,84,30,4,Healthy
14099,3,1128,100,30,14,Healthy
14100,5,1118,109,30,5,Healthy
14101,2,1099,439,50,10,Overstock
14102,4,1041,137,30,14,Healthy
14103,2,1055,429,50,5,Overstock
14104,6,1035,77,30,9,Healthy
14105,5,1007,140,30,13,Healthy
14106,6,1045,2,25,9,Low Stock
14107,5,1129,82,30,14,Healthy
14108,6,1108,7,25,5,Low Stock
14109,1,1026,100,30,7,Healthy
14110,4,1102,141,30,10,Healthy
14111,6,1057,9,25,13,Low Stock
14112,3,1028,76,30,15,Healthy
14113,2,1090,125,30,7,Healthy
14114,6,1127,77,30,4,Healthy
14115,5,1137,135,30,9,Healthy
14116,6,1057,14,25,13,Low Stock
14117,3,1097,120,30,3,Healthy
14118,4,1086,67,30,4,Healthy
14119,5,1075,71,30,5,Healthy
14120,6,1023,8,25,4,Low Stock
14121,5,1095,0,25,7,Low Stock
14122,1,1126,132,30,11,Healthy
14123,5,1044,108,30,5,Healthy
14124,3,1022,107,30,6,Healthy
14125,1,1024,93,30,3,Healthy
14126,5,1144,89,30,10,Healthy
14127,3,1107,68,30,6,Healthy
14128,1,1048,13,25,3,Low Stock
14129,5,1128,129,30,8,Healthy
14130,5,1103,132,30,5,Healthy
14131,6,1063,96,30,4,Healthy
14132,6,1148,0,25,15,Low Stock
14133,1,1003,101,30,7,Healthy
14134,3,1114,105,30,7,Healthy
14135,5,1147,144,30,6,Healthy
14136,5,1137,68,30,11,Healthy
14137,2,1060,115,30,7,Healthy
14138,2,1139,150,30,11,Healthy
14139,5,1008,53,30,13,Healthy
14140,3,1115,61,30,7,Healthy
14141,2,1027,140,30,4,Healthy
14142,1,1044,67,30,14,Healthy
14143,2,1131,7,25,13,Low Stock
14144,4,1097,98,30,10,Healthy
14145,2,1091,51,30,7,Healthy
14146,1,1090,135,30,4,Healthy
14147,5,1038,3,25,10,Low Stock
14148,3,1090,82,30,6,Healthy
14149,1,1064,138,30,11,Healthy
14150,4,1004,18,25,9,Low Stock
14151,2,1092,121,30,11,Healthy
14152,5,1040,56,30,12,Healthy
14153,1,1032,121,30,11,Healthy
14154,6,1138,126,30,6,Healthy
14155,1,1008,9,25,12,Low Stock
14156,3,1110,97,30,10,Healthy
14157,6,1057,81,30,15,Healthy
14158,1,1018,14,25,3,Low Stock
14159,2,1119,4,25,14,Low Stock
14160,2,1049,115,30,3,Healthy
14161,1,1060,10,25,9,Low Stock
14162,3,1137,59,30,4,Healthy
14163,6,1110,61,30,13,Healthy
14164,2,1149,130,30,8,Healthy
14165,5,1092,98,30,5,Healthy
14166,1,1119,106,30,10,Healthy
14167,1,1109,141,30,15,Healthy
14168,6,1101,85,30,9,Healthy
14169,2,1023,10,25,10,Low Stock
14170,5,1042,106,30,7,Healthy
14171,4,1141,97,30,10,Healthy
14172,5,1016,108,30,5,Healthy
14173,5,1128,8,25,6,Low Stock
14174,5,1059,241,50,13,Overstock
14175,6,1056,142,30,5,Healthy
14176,5,1031,86,30,11,Healthy
14177,6,1145,119,30,15,Healthy
14178,1,1117,1,25,7,Low Stock
14179,2,1064,419,50,3,Overstock
14180,4,1066,97,30,13,Healthy
14181,2,1115,2,25,8,Low Stock
14182,3,1019,209,50,8,Overstock
14183,4,1046,2,25,15,Low Stock
14184,5,1114,97,30,13,Healthy
14185,4,1111,123,30,13,Healthy
14186,3,1009,121,30,12,Healthy
14187,1,1045,55,30,10,Healthy
14188,4,1018,89,30,15,Healthy
14189,2,1014,3,25,13,Low Stock
14190,3,1052,138,30,15,Healthy
14191,2,1047,143,30,10,Healthy
14192,6,1104,113,30,12,Healthy
14193,5,1097,57,30,4,Healthy
14194,6,1027,0,25,7,Low Stock
14195,1,1103,121,30,5,Healthy
14196,2,1003,137,30,12,Healthy
14197,1,1118,95,30,5,Healthy
14198,1,1116,89,30,8,Healthy
14199,3,1037,62,30,8,Healthy
14200,1,1051,63,30,13,Healthy
14201,3,1131,251,50,7,Overstock
14202,4,1033,75,30,15,Healthy
14203,2,1054,0,25,4,Low Stock
14204,4,1124,59,30,3,Healthy
14205,1,1080,129,30,4,Healthy
14206,1,1120,150,30,11,Healthy
14207,6,1069,97,30,5,Healthy
14208,6,1114,75,30,15,Healthy
14209,5,1125,19,25,4,Low Stock
14210,4,1027,150,30,7,Healthy
14211,5,1093,119,30,6,Healthy
14212,3,1009,53,30,14,Healthy
14213,6,1084,129,30,11,Healthy
14214,3,1001,1,25,8,Low Stock
14215,3,1049,124,30,3,Healthy
14216,1,1078,13,25,10,Low Stock
14217,1,1044,76,30,4,Healthy
14218,6,1127,50,30,15,Healthy
14219,4,1099,134,30,15,Healthy
14220,4,1038,431,50,13,Overstock
14221,5,1147,73,30,8,Healthy
14222,5,1120,69,30,8,Healthy
14223,4,1022,130,30,4,Healthy
14224,5,1096,4,25,11,Low Stock
14225,6,1070,112,30,13,Healthy
14226,2,1015,50,30,10,Healthy
14227,5,1109,12,25,6,Low Stock
14228,1,1006,130,30,9,Healthy
14229,1,1056,10,25,12,Low Stock
14230,4,1002,148,30,5,Healthy
14231,6,1003,15,25,15,Low Stock
14232,6,1044,102,30,8,Healthy
14233,4,1049,381,50,9,Overstock
14234,4,1071,297,50,15,Overstock
14235,5,1075,115,30,6,Healthy
14236,2,1031,120,30,11,Healthy
14237,1,1117,3,25,7,Low Stock
14238,2,1133,425,50,8,Overstock
14239,1,1081,124,30,12,Healthy
14240,6,1062,98,30,9,Healthy
14241,3,1020,123,30,10,Healthy
14242,3,1096,133,30,3,Healthy
14243,3,1106,90,30,13,Healthy
14244,4,1103,13,25,15,Low Stock
14245,4,1011,118,30,8,Healthy
14246,2,1125,7,25,10,Low Stock
14247,6,1048,130,30,10,Healthy
14248,6,1045,149,30,11,Healthy
14249,5,1004,111,30,3,Healthy
14250,3,1123,19,25,12,Low Stock
14251,2,1006,101,30,11,Healthy
14252,2,1054,95,30,15,Healthy
14253,2,1005,133,30,7,Healthy
14254,2,1003,9,25,10,Low Stock
14255,3,1015,125,30,3,Healthy
14256,6,1057,4,25,5,Low Stock
14257,6,1056,115,30,13,Healthy
14258,5,1016,138,30,12,Healthy
14259,5,1003,211,50,7,Overstock
14260,4,1091,53,30,4,Healthy
14261,4,1088,116,30,8,Healthy
14262,1,1141,13,25,15,Low Stock
14263,1,1091,54,30,12,Healthy
14264,3,1129,51,30,10,Healthy
14265,6,1138,84,30,10,Healthy
14266,3,1072,18,25,4,Low Stock
14267,6,1064,60,30,9,Healthy
14268,6,1032,1,25,14,Low Stock
14269,6,1112,100,30,13,Healthy
14270,2,1096,384,50,7,Overstock
14271,2,1134,10,25,14,Low Stock
14272,6,1109,98,30,5,Healthy
14273,2,1018,99,30,10,Healthy
14274,5,1036,19,25,13,Low Stock
14275,6,1128,71,30,9,Healthy
14276,2,1058,4,25,11,Low Stock
14277,3,1010,86,30,8,Healthy
14278,6,1041,52,30,7,Healthy
14279,5,1058,129,30,15,Healthy
14280,1,1034,8,25,3,Low Stock
14281,4,1049,57,30,12,Healthy
14282,4,1110,13,25,5,Low Stock
14283,6,1032,58,30,12,Healthy
14284,6,1086,369,50,12,Overstock
14285,5,1148,58,30,7,Healthy
14286,3,1040,128,30,11,Healthy
14287,2,1051,122,30,14,Healthy
14288,4,1069,143,30,13,Healthy
14289,6,1119,266,50,4,Overstock
14290,2,1133,297,50,12,Overstock
14291,3,1137,129,30,4,Healthy
14292,3,1051,291,50,6,Overstock
14293,2,1076,19,25,9,Low Stock
14294,6,1089,4,25,8,Low Stock
14295,1,1004,16,25,4,Low Stock
14296,6,1078,70,30,11,Healthy
14297,5,1079,357,50,5,Overstock
14298,5,1004,6,25,6,Low Stock
14299,4,1097,61,30,9,Healthy
14300,2,1150,148,30,8,Healthy
14301,2,1076,55,30,11,Healthy
14302,4,1019,90,30,14,Healthy
14303,5,1039,89,30,8,Healthy
14304,5,1011,18,25,14,Low Stock
14305,2,1073,76,30,10,Healthy
14306,3,1037,11,25,6,Low Stock
14307,5,1011,127,30,14,Healthy
14308,5,1004,59,30,11,Healthy
14309,3,1048,99,30,10,Healthy
14310,2,1126,131,30,10,Healthy
14311,2,1084,134,30,11,Healthy
14312,5,1112,117,30,7,Healthy
14313,2,1078,112,30,4,Healthy
14314,1,1120,133,30,12,Healthy
14315,1,1068,102,30,15,Healthy
14316,2,1020,6,25,8,Low Stock
14317,1,1016,58,30,7,Healthy
14318,6,1072,82,30,15,Healthy
14319,2,1102,12,25,8,Low Stock
14320,4,1054,116,30,12,Healthy
14321,3,1091,120,30,11,Healthy
14322,4,1050,98,30,14,Healthy
14323,4,1014,65,30,6,Healthy
14324,1,1044,84,30,12,Healthy
14325,2,1063,15,25,7,Low Stock
14326,4,1099,124,30,8,Healthy
14327,3,1050,424,50,11,Overstock
14328,3,1071,130,30,13,Healthy
14329,4,1117,58,30,8,Healthy
14330,6,1045,78,30,15,Healthy
14331,5,1046,103,30,12,Healthy
14332,4,1078,94,30,11,Healthy
14333,2,1134,80,30,3,Healthy
14334,6,1042,118,30,7,Healthy
14335,2,1040,19,25,13,Low Stock
14336,4,1108,103,30,10,Healthy
14337,4,1088,1,25,4,Low Stock
14338,1,1145,16,25,9,Low Stock
14339,2,1081,12,25,10,Low Stock
14340,1,1010,7,25,8,Low Stock
14341,3,1143,379,50,15,Overstock
14342,2,1074,120,30,13,Healthy
14343,5,1089,11,25,3,Low Stock
14344,1,1113,87,30,15,Healthy
14345,5,1122,126,30,14,Healthy
14346,5,1032,4,25,6,Low Stock
14347,3,1131,480,50,11,Overstock
14348,1,1050,16,25,15,Low Stock
14349,2,1115,136,30,13,Healthy
14350,2,1055,72,30,11,Healthy
14351,5,1040,114,30,14,Healthy
14352,5,1070,147,30,7,Healthy
14353,4,1139,68,30,6,Healthy
14354,5,1097,89,30,11,Healthy
14355,3,1017,356,50,13,Overstock
14356,5,1011,18,25,9,Low Stock
14357,1,1072,118,30,10,Healthy
14358,4,1035,13,25,5,Low Stock
14359,4,1048,131,30,13,Healthy
14360,2,1109,64,30,5,Healthy
14361,5,1018,18,25,10,Low Stock
14362,4,1099,132,30,4,Healthy
14363,2,1012,89,30,15,Healthy
14364,6,1143,55,30,7,Healthy
14365,3,1125,99,30,10,Healthy
14366,2,1100,146,30,15,Healthy
14367,4,1003,277,50,10,Overstock
14368,5,1052,53,30,6,Healthy
14369,3,1148,276,50,14,Overstock
14370,4,1110,16,25,15,Low Stock
14371,1,1010,79,30,15,Healthy
14372,4,1096,3,25,10,Low Stock
14373,4,1137,53,30,8,Healthy
14374,6,1023,68,30,12,Healthy
14375,4,1022,9,25,9,Low Stock
14376,2,1142,473,50,6,Overstock
14377,2,1030,4,25,4,Low Stock
14378,6,1062,69,30,6,Healthy
14379,6,1079,10,25,10,Low Stock
14380,5,1137,81,30,11,Healthy
14381,2,1026,60,30,12,Healthy
14382,5,1147,96,30,5,Healthy
14383,1,1012,83,30,11,Healthy
14384,2,1065,122,30,8,Healthy
14385,6,1150,125,30,9,Healthy
14386,4,1103,117,30,10,Healthy
14387,3,1015,95,30,15,Healthy
14388,6,1063,59,30,12,Healthy
14389,6,1009,56,30,3,Healthy
14390,3,1058,91,30,13,Healthy
14391,3,1064,8,25,3,Low Stock
14392,6,1093,115,30,8,Healthy
14393,3,1006,81,30,7,Healthy
14394,3,1099,14,25,15,Low Stock
14395,1,1104,2,25,5,Low Stock
14396,1,1019,141,30,11,Healthy
14397,5,1103,15,25,5,Low Stock
14398,6,1116,102,30,6,Healthy
14399,2,1101,8,25,13,Low Stock
14400,4,1117,100,30,15,Healthy
14401,3,1037,126,30,14,Healthy
14402,4,1021,81,30,3,Healthy
14403,3,1105,8,25,7,Low Stock
14404,3,1135,150,30,9,Healthy
14405,1,1096,134,30,13,Healthy
14406,1,1044,117,30,6,Healthy
14407,5,1117,70,30,10,Healthy
14408,2,1063,117,30,11,Healthy
14409,2,1143,5,25,11,Low Stock
14410,6,1080,127,30,9,Healthy
14411,5,1087,14,25,6,Low Stock
14412,4,1029,62,30,7,Healthy
14413,2,1070,206,50,3,Overstock
14414,6,1020,101,30,9,Healthy
14415,2,1033,131,30,9,Healthy
14416,3,1135,146,30,14,Healthy
14417,1,1056,146,30,7,Healthy
14418,2,1041,95,30,6,Healthy
14419,4,1114,72,30,5,Healthy
14420,5,1057,13,25,14,Low Stock
14421,4,1026,108,30,4,Healthy
14422,5,1127,113,30,11,Healthy
14423,3,1001,14,25,4,Low Stock
14424,5,1094,72,30,4,Healthy
14425,2,1050,64,30,7,Healthy
14426,2,1062,101,30,7,Healthy
14427,5,1131,87,30,13,Healthy
14428,2,1035,57,30,13,Healthy
14429,1,1066,57,30,3,Healthy
14430,6,1132,10,25,7,Low Stock
14431,1,1006,10,25,11,Low Stock
14432,6,1037,106,30,11,Healthy
14433,3,1140,126,30,15,Healthy
14434,2,1141,66,30,4,Healthy
14435,1,1133,72,30,5,Healthy
14436,3,1015,108,30,15,Healthy
14437,3,1004,64,30,3,Healthy
14438,3,1022,137,30,10,Healthy
14439,2,1108,150,30,11,Healthy
14440,2,1028,13,25,15,Low Stock
14441,2,1002,96,30,13,Healthy
14442,4,1025,139,30,12,Healthy
14443,1,1092,50,30,11,Healthy
14444,5,1003,89,30,13,Healthy
14445,3,1141,293,50,8,Overstock
14446,5,1026,17,25,12,Low Stock
14447,6,1012,126,30,14,Healthy
14448,5,1027,97,30,3,Healthy
14449,1,1111,54,30,7,Healthy
14450,1,1072,148,30,15,Healthy
14451,4,1093,134,30,15,Healthy
14452,3,1041,417,50,12,Overstock
14453,4,1095,65,30,8,Healthy
14454,4,1003,106,30,9,Healthy
14455,4,1090,15,25,15,Low Stock
14456,3,1135,87,30,3,Healthy
14457,6,1128,117,30,3,Healthy
14458,5,1078,135,30,6,Healthy
14459,4,1027,149,30,15,Healthy
14460,2,1050,15,25,5,Low Stock
14461,6,1081,105,30,12,Healthy
14462,1,1125,121,30,9,Healthy
14463,4,1091,5,25,13,Low Stock
14464,4,1053,52,30,6,Healthy
14465,4,1065,17,25,14,Low Stock
14466,3,1085,0,25,14,Low Stock
14467,4,1133,85,30,14,Healthy
14468,5,1027,90,30,5,Healthy
14469,6,1034,9,25,13,Low Stock
14470,2,1133,95,30,9,Healthy
14471,3,1104,122,30,14,Healthy
14472,2,1061,428,50,14,Overstock
14473,3,1099,69,30,7,Healthy
14474,4,1098,110,30,7,Healthy
14475,2,1059,1,25,15,Low Stock
14476,4,1061,11,25,13,Low Stock
14477,6,1067,72,30,11,Healthy
14478,4,1103,13,25,8,Low Stock
14479,1,1045,103,30,9,Healthy
14480,6,1111,105,30,9,Healthy
14481,1,1048,89,30,6,Healthy
14482,2,1093,450,50,12,Overstock
14483,1,1117,6,25,14,Low Stock
14484,2,1083,18,25,8,Low Stock
14485,4,1112,149,30,11,Healthy
14486,5,1047,138,30,5,Healthy
14487,4,1007,95,30,10,Healthy
14488,1,1010,12,25,10,Low Stock
14489,5,1102,137,30,13,Healthy
14490,3,1124,109,30,3,Healthy
14491,2,1018,147,30,12,Healthy
14492,6,1108,5,25,14,Low Stock
14493,2,1044,149,30,15,Healthy
14494,5,1128,77,30,11,Healthy
14495,4,1042,141,30,4,Healthy
14496,5,1010,81,30,14,Healthy
14497,3,1133,139,30,8,Healthy
14498,3,1065,355,50,5,Overstock
14499,3,1071,92,30,10,Healthy
14500,2,1123,9,25,14,Low Stock
14501,3,1068,97,30,9,Healthy
14502,4,1014,67,30,9,Healthy
14503,3,1026,77,30,15,Healthy
14504,3,1037,13,25,4,Low Stock
14505,3,1081,51,30,10,Healthy
14506,4,1133,118,30,12,Healthy
14507,3,1145,2,25,7,Low Stock
14508,6,1080,63,30,13,Healthy
14509,5,1048,69,30,6,Healthy
14510,5,1058,11,25,11,Low Stock
14511,1,1040,123,30,8,Healthy
14512,4,1010,141,30,7,Healthy
14513,1,1012,86,30,7,Healthy
14514,5,1020,2,25,13,Low Stock
14515,1,1101,271,50,6,Overstock
14516,1,1133,134,30,13,Healthy
14517,5,1086,282,50,13,Overstock
14518,1,1006,323,50,11,Overstock
14519,6,1049,95,30,13,Healthy
14520,4,1099,8,25,4,Low Stock
14521,1,1124,6,25,3,Low Stock
14522,4,1097,232,50,7,Overstock
14523,4,1069,131,30,11,Healthy
14524,4,1098,91,30,13,Healthy
14525,3,1128,140,30,14,Healthy
14526,2,1006,143,30,11,Healthy
14527,3,1140,142,30,8,Healthy
14528,1,1142,204,50,14,Overstock
14529,5,1088,406,50,12,Overstock
14530,5,1025,62,30,14,Healthy
14531,5,1056,69,30,9,Healthy
14532,2,1131,109,30,13,Healthy
14533,5,1054,62,30,15,Healthy
14534,6,1036,88,30,7,Healthy
14535,4,1083,106,30,12,Healthy
14536,2,1147,58,30,13,Healthy
14537,6,1099,66,30,14,Healthy
14538,2,1053,362,50,6,Overstock
14539,6,1041,19,25,10,Low Stock
14540,6,1123,16,25,4,Low Stock
14541,3,1143,134,30,5,Healthy
14542,5,1085,108,30,13,Healthy
14543,4,1121,135,30,14,Healthy
14544,2,1097,130,30,7,Healthy
14545,6,1091,146,30,9,Healthy
14546,2,1131,60,30,14,Healthy
14547,3,1102,130,30,7,Healthy
14548,5,1100,129,30,7,Healthy
14549,4,1036,390,50,14,Overstock
14550,1,1112,138,30,8,Healthy
14551,4,1011,218,50,14,Overstock
14552,3,1092,8,25,13,Low Stock
14553,5,1054,63,30,12,Healthy
14554,6,1026,115,30,12,Healthy
14555,2,1069,100,30,14,Healthy
14556,3,1109,62,30,10,Healthy
14557,2,1031,89,30,3,Healthy
14558,2,1002,84,30,14,Healthy
14559,1,1077,246,50,9,Overstock
14560,4,1027,126,30,6,Healthy
14561,6,1147,3,25,8,Low Stock
14562,4,1106,101,30,13,Healthy
14563,3,1046,64,30,10,Healthy
14564,2,1086,131,30,15,Healthy
14565,3,1002,128,30,13,Healthy
14566,4,1105,63,30,9,Healthy
14567,1,1138,88,30,8,Healthy
14568,5,1148,13,25,14,Low Stock
14569,3,1017,82,30,12,Healthy
14570,4,1144,114,30,5,Healthy
14571,6,1080,96,30,12,Healthy
14572,4,1146,89,30,10,Healthy
14573,5,1110,61,30,7,Healthy
14574,2,1051,117,30,13,Healthy
14575,1,1118,6,25,6,Low Stock
14576,2,1102,141,30,15,Healthy
14577,6,1129,91,30,14,Healthy
14578,4,1140,103,30,8,Healthy
14579,2,1029,102,30,12,Healthy
14580,3,1072,13,25,9,Low Stock
14581,6,1135,11,25,11,Low Stock
14582,1,1009,131,30,5,Healthy
14583,4,1067,78,30,11,Healthy
14584,4,1135,9,25,6,Low Stock
14585,2,1041,71,30,4,Healthy
14586,6,1012,113,30,3,Healthy
14587,2,1070,150,30,3,Healthy
14588,1,1072,113,30,13,Healthy
14589,6,1128,119,30,15,Healthy
14590,6,1072,232,50,10,Overstock
14591,5,1089,87,30,9,Healthy
14592,4,1101,301,50,6,Overstock
14593,1,1058,5,25,11,Low Stock
14594,2,1010,112,30,4,Healthy
14595,6,1085,4,25,4,Low Stock
14596,5,1085,289,50,11,Overstock
14597,6,1094,148,30,4,Healthy
14598,6,1122,59,30,7,Healthy
14599,2,1036,50,30,5,Healthy
14600,5,1027,61,30,6,Healthy
14601,6,1019,3,25,12,Low Stock
14602,4,1054,56,30,12,Healthy
14603,2,1018,54,30,9,Healthy
14604,2,1120,130,30,15,Healthy
14605,4,1002,12,25,7,Low Stock
14606,2,1128,140,30,8,Healthy
14607,6,1133,3,25,6,Low Stock
14608,6,1117,137,30,15,Healthy
14609,5,1083,117,30,8,Healthy
14610,6,1127,118,30,10,Healthy
14611,1,1110,113,30,14,Healthy
14612,2,1139,306,50,6,Overstock
14613,6,1104,64,30,12,Healthy
14614,1,1119,135,30,8,Healthy
14615,5,1132,117,30,5,Healthy
14616,6,1047,55,30,4,Healthy
14617,4,1003,108,30,4,Healthy
14618,5,1101,85,30,10,Healthy
14619,4,1071,109,30,6,Healthy
14620,6,1017,77,30,12,Healthy
14621,3,1147,137,30,13,Healthy
14622,4,1033,83,30,13,Healthy
14623,5,1133,397,50,11,Overstock
14624,2,1052,11,25,13,Low Stock
14625,3,1150,91,30,6,Healthy
14626,2,1112,128,30,4,Healthy
14627,6,1118,4,25,9,Low Stock
14628,3,1004,469,50,10,Overstock
14629,5,1029,4,25,9,Low Stock
14630,2,1125,110,30,6,Healthy
14631,6,1101,58,30,6,Healthy
14632,3,1081,123,30,4,Healthy
14633,6,1109,144,30,12,Healthy
14634,1,1061,111,30,4,Healthy
14635,1,1087,150,30,5,Healthy
14636,3,1092,9,25,14,Low Stock
14637,4,1040,64,30,5,Healthy
14638,6,1010,64,30,3,Healthy
14639,1,1092,146,30,10,Healthy
14640,2,1086,58,30,15,Healthy
14641,4,1150,76,30,6,Healthy
14642,2,1105,69,30,3,Healthy
14643,1,1038,77,30,11,Healthy
14644,6,1084,150,30,12,Healthy
14645,3,1029,103,30,6,Healthy
14646,1,1090,62,30,13,Healthy
14647,2,1005,227,50,5,Overstock
14648,4,1068,76,30,13,Healthy
14649,5,1138,121,30,15,Healthy
14650,1,1017,8,25,8,Low Stock
14651,3,1029,2,25,14,Low Stock
14652,6,1139,15,25,9,Low Stock
14653,2,1123,1,25,13,Low Stock
14654,4,1028,64,30,11,Healthy
14655,1,1032,0,25,8,Low Stock
14656,6,1012,104,30,4,Healthy
14657,4,1079,62,30,5,Healthy
14658,4,1043,120,30,11,Healthy
14659,4,1146,62,30,6,Healthy
14660,4,1130,114,30,4,Healthy
